driver,annual_kWh,sessions,cost_unc,cost_po,cost_smart,peak_unc,peak_po,peak_smart,savings_po_eur,savings_smart_eur,savings_po_pct,savings_smart_pct,peak_drop_smart_pct
134,3250.042782964992,155,988.1639821686251,816.7452634959978,818.1317580076856,11.0,0.086790359245571,0.3216424646238022,171.41871867262728,170.03222416093956,17.347193559557965,17.206883394776924,97.07597759432906
135,2217.798792245543,154,705.1276449329944,555.117802397375,558.0437971855766,11.0,0.2857142857142857,0.29156575389018247,150.00984253561933,147.08384774741774,21.274140024658116,20.85918043411765,97.34940223736199
136,3345.213709127933,154,1079.0335214852648,849.233318935813,849.3669662088088,11.0,0.15692055431844698,0.25056114117378986,229.8002025494518,229.66655527645605,21.296854821816574,21.28446899039108,97.72217144387464
137,2785.0115585785843,98,892.4046802781909,700.2427467955237,715.438878286486,11.0,0.6349755661194258,0.4382310531245479,192.16193348266722,176.9658019917049,21.533048596603532,19.83021894691756,96.01608133523139
138,2872.7305460531306,147,788.3136045768343,726.024479084391,724.0351518422788,11.0,0.07482993197278912,0.17561372375036968,62.289125492443304,64.27845273455557,7.901566728114508,8.15391899383243,98.40351160226936
139,2460.419471630454,117,778.291805986899,619.9862242877671,623.2731454819095,11.0,0.20399845595295585,0.32283537718320326,158.30558169913195,155.0186605049895,20.34013213056964,19.9178070888747,97.06513293469816
140,2747.2627269848012,135,798.4826503085138,679.5446420590903,685.1333204237666,11.0,0.1753729455351116,0.22745571658615132,118.93800824942355,113.34932988474725,14.895503140045543,14.195590829800983,97.93222075830772
141,3011.243161524698,145,891.2385682749458,750.1567088523088,765.6978582431599,11.0,0.15885366241113855,0.23425787106446774,141.08185942263697,125.54071003178592,15.829864689957338,14.086094846049885,97.87038299032302
142,3583.2928330854884,90,1057.5944622998002,921.3087176374822,961.2772808989805,11.0,1.0758827830456876,1.9021739130434778,136.28574466231794,96.31718140081966,12.886389776092125,9.10719418777708,82.70750988142292
143,3130.0383537520484,113,872.7584206616185,784.5879856399737,799.3348273447144,11.0,0.840468354384807,0.4583126318380059,88.17043502164483,73.42359331690409,10.102501784492073,8.412819811150412,95.83352152874541
144,2770.3077322618838,88,870.6222410516864,694.1787901590686,722.6197652736103,11.0,1.166530497213221,0.4586785833592488,176.44345089261776,148.00247577807613,20.266361525462433,16.99962036339589,95.83019469673411
145,2487.2598730447075,100,665.9925709187647,626.2700787017591,633.2075603123011,0.0,0.0,0.0,39.72249221700565,32.78501060646363,5.964404702323752,4.922729177179158,
146,2797.2229327544233,110,810.149708869981,704.7202659460503,715.1791200046209,11.0,0.9691649291516659,0.30422824274732924,105.42944292393076,94.97058886536013,13.013575363865357,11.722597419411247,97.23428870229701
